"","carat","cut","color","clarity","depth_percent","table","price","length","width","depth"
"35241",0.6,"Very Good","G","SI1",61.1,57,1554,5.36,5.47,3.31
"35242",0.52,"Very Good","G","VS1",59.1,60,1554,5.24,5.19,3.08
"35243",0.59,"Very Good","G","SI1",59.3,58,1555,5.45,5.51,3.25
"35244",0.59,"Very Good","G","VS2",62.8,56,1556,5.3,5.34,3.34
"35245",0.55,"Premium","G","VS2",60.3,62,1556,5.33,5.29,3.2
"35246",0.55,"Ideal","G","VS2",62.4,56,1556,5.25,5.23,3.27
"35247",0.55,"Premium","G","VS2",59.6,59,1556,5.36,5.32,3.18
"35248",0.51,"Ideal","G","VS2",60.7,56,1557,5.18,5.23,3.16
"35249",0.51,"Ideal","G","VS2",61.3,55,1557,5.16,5.19,3.17
"35250",0.51,"Ideal","G","VS2",61.8,55,1557,5.15,5.18,3.19
"35251",0.58,"Ideal","G","VS2",61.2,55,1558,5.4,5.45,3.32
"35252",0.46,"Ideal","G","IF",61.6,54,1558,4.97,5,3.07
"35253",0.5,"Premium","G","VS1",60,59,1559,5.12,5.18,3.09
"35254",0.51,"Very Good","G","VS1",63.3,56,1560,5.05,5.08,3.21
"35255",0.46,"Ideal","G","IF",60.9,57,1560,4.98,5.01,3.04
"35256",0.55,"Very Good","G","VS2",61.6,56,1563,5.26,5.3,3.25
"35257",0.54,"Very Good","G","VS1",64,59.5,1563,5.12,5.17,3.3
"35258",0.62,"Ideal","G","SI1",61.6,56,1563,5.46,5.55,3.39
"35259",0.57,"Very Good","G","VS2",60.7,58,1565,5.31,5.37,3.24
"35260",0.6,"Very Good","G","SI1",63.1,57,1565,5.32,5.41,3.39
"35261",0.6,"Very Good","G","SI1",63.5,59.9,1565,5.28,5.3,3.36
"35262",0.5,"Good","G","VS1",61.9,61.5,1565,5.03,5.04,3.12
"35263",0.6,"Good","G","SI1",61.3,61.2,1565,5.4,5.45,3.33
"35264",0.54,"Ideal","G","VS1",61.4,57,1567,5.2,5.23,3.2
"35265",0.5,"Very Good","G","VS1",62.9,58,1569,5.06,5.08,3.19
"35266",0.5,"Ideal","G","VS1",62,54,1569,5.11,5.15,3.18
"35267",0.5,"Ideal","G","VS1",62.6,57,1569,5.05,5.08,3.17
"35268",0.4,"Ideal","G","IF",61.9,56,1570,4.7,4.76,2.93
"35269",0.42,"Ideal","G","VVS2",61.7,56,1571,4.84,4.88,3
"35270",0.57,"Premium","G","VS2",61.1,59,1571,5.39,5.32,3.27
"35271",0.62,"Premium","G","SI1",59.9,58,1572,5.56,5.49,3.31
"35272",0.48,"Ideal","G","VVS2",62,57,1574,5.01,5.04,3.11
"35273",0.54,"Ideal","G","SI1",59.6,59,1574,5.34,5.3,3.17
"35274",0.52,"Ideal","G","VS1",61.3,56,1576,5.17,5.2,3.18
"35275",0.52,"Good","G","VS1",63.9,56,1576,5.08,5.12,3.26
"35276",0.53,"Ideal","G","VS2",61.8,55,1577,5.19,5.22,3.21
"35277",0.53,"Ideal","G","VS2",61.2,56,1577,5.19,5.22,3.19
"35278",0.51,"Ideal","G","VS1",62.5,57,1577,5.08,5.1,3.18
"35279",0.52,"Ideal","G","VS2",62,55,1577,5.19,5.13,3.2
"35280",0.52,"Very Good","G","VS2",63.2,58,1577,5.12,5.1,3.23
"35281",0.52,"Premium","G","VS2",62.1,58,1577,5.18,5.15,3.21
"35282",0.52,"Premium","G","VS2",62.4,56,1577,5.19,5.16,3.23
"35283",0.52,"Premium","G","VS2",62,58,1577,5.2,5.16,3.21
"35284",0.52,"Premium","G","VS2",61,60,1577,5.19,5.13,3.15
"35285",0.52,"Premium","G","VS2",61.7,58,1577,5.16,5.14,3.18
"35286",0.52,"Ideal","G","VS2",62.2,55,1577,5.18,5.14,3.21
"35287",0.61,"Ideal","G","SI1",62,54,1579,5.48,5.5,3.4
"35288",0.33,"Very Good","G","SI1",61.2,56,521,4.44,4.46,2.72
"35289",0.34,"Very Good","G","SI1",63.4,57,521,4.4,4.45,2.81
"35290",0.5,"Very Good","G","VS1",63.2,59,1580,5.03,5.07,3.19
"35291",0.56,"Very Good","G","VS2",62.5,57,1580,5.25,5.28,3.29
"35292",0.56,"Ideal","G","VS2",61,57,1580,5.32,5.34,3.25
"35293",0.56,"Ideal","G","VS2",61.7,56,1580,5.3,5.34,3.28
"35294",0.56,"Ideal","G","VS2",61.9,55,1580,5.28,5.32,3.28
"35295",0.56,"Ideal","G","VS2",61.2,56,1580,5.29,5.33,3.25
"35296",0.56,"Ideal","G","VS2",62.1,56,1580,5.29,5.31,3.29
"35297",0.56,"Very Good","G","VS2",60.9,58,1580,5.34,5.36,3.26
"35298",0.56,"Ideal","G","VS2",62,56,1580,5.28,5.3,3.28
"35299",0.56,"Ideal","G","VS2",60.6,57,1580,5.33,5.36,3.24
"35300",0.54,"Ideal","G","VS2",62,54,1580,5.22,5.27,3.25
"35301",0.52,"Very Good","G","VS1",61.8,58,1581,5.19,5.16,3.2
"35302",0.5,"Premium","G","VS1",62.5,60,1583,5.13,5.08,3.19
"35303",0.5,"Premium","G","VS1",60.9,59,1583,5.14,5.11,3.12
"35304",0.56,"Ideal","G","VS2",62.2,57,1585,5.29,5.25,3.28
"35305",0.51,"Ideal","G","VS2",61,56,1585,5.17,5.2,3.16
"35306",0.52,"Ideal","G","VS2",61.2,56,1586,5.16,5.2,3.17
"35307",0.52,"Ideal","G","VS2",61.9,55,1586,5.15,5.19,3.2
"35308",0.51,"Very Good","G","VS1",61,56,1588,5.17,5.19,3.16
"35309",0.55,"Ideal","G","VS2",62.2,54,1588,5.27,5.28,3.28
"35310",0.72,"Premium","G","SI2",60.6,61,1588,5.83,5.75,3.51
"35311",0.56,"Very Good","G","VS2",63.4,58,1590,5.23,5.28,3.33
"35312",0.51,"Good","G","VS1",63.4,57,1590,5.04,5.08,3.21
"35313",0.55,"Ideal","G","VS1",60.9,56,1591,5.29,5.35,3.24
"35314",0.56,"Ideal","G","SI1",62.3,53,1591,5.31,5.28,3.3
"35315",0.51,"Premium","G","VS1",61,58,1591,5.2,5.16,3.16
"35316",0.53,"Good","G","VS1",63.8,56,1591,5.17,5.11,3.28
"35317",0.5,"Very Good","G","VS1",61.3,58,1592,5.03,5.09,3.1
"35318",0.5,"Very Good","G","VS1",62.9,55,1592,5.06,5.09,3.19
"35319",0.52,"Ideal","G","VS2",60.8,57,1595,5.19,5.21,3.16
"35320",0.51,"Ideal","G","VS1",61.3,55.7,1595,5.15,5.18,3.16
"35321",0.53,"Ideal","G","VS2",60.9,57,1598,5.25,5.26,3.2
"35322",0.51,"Very Good","G","VS1",62.7,58,1599,5.05,5.09,3.18
"35323",0.51,"Ideal","G","VS1",61.4,54,1599,5.15,5.18,3.17
"35324",0.51,"Ideal","G","VS1",62.2,55,1599,5.13,5.16,3.2
"35325",0.51,"Ideal","G","VS1",61.6,54,1599,5.16,5.19,3.19
"35326",0.5,"Ideal","G","VS2",62.2,54.1,1601,5.07,5.12,3.17
"35327",0.5,"Very Good","G","VS1",61.9,59,1603,5.06,5.08,3.14
"35328",0.55,"Ideal","G","VS2",61.2,56.8,1604,5.28,5.31,3.24
"35329",0.56,"Very Good","G","VS2",62.6,58,1605,5.22,5.32,3.31
"35330",0.54,"Ideal","G","VS2",61.7,56,1605,5.21,5.24,3.23
"35331",0.54,"Ideal","G","VS2",61.2,56,1605,5.25,5.26,3.22
"35332",0.55,"Ideal","G","SI1",61.9,57,1605,5.23,5.27,3.25
"35333",0.55,"Ideal","G","SI1",61.3,56,1605,5.26,5.31,3.24
"35334",0.55,"Ideal","G","SI1",61.7,55,1605,5.25,5.28,3.25
"35335",0.58,"Good","G","VS2",58.4,59,1605,5.4,5.46,3.17
"35336",0.53,"Ideal","G","VS1",61.7,55,1607,5.18,5.22,3.21
"35337",0.53,"Very Good","G","VS1",61.9,57,1607,5.19,5.22,3.22
"35338",0.53,"Very Good","G","VS1",63,58,1607,5.15,5.17,3.25
"35339",0.53,"Ideal","G","VS1",61.6,57,1607,5.21,5.24,3.22
"35340",0.53,"Good","G","VS1",63.4,56,1607,5.1,5.15,3.25
"35341",0.53,"Ideal","G","VS2",62.5,56,1607,5.2,5.17,3.24
"35342",0.53,"Ideal","G","VS2",62.5,55,1607,5.2,5.17,3.24
"35343",0.53,"Premium","G","VS2",61.2,57,1607,5.26,5.19,3.2
"35344",0.53,"Ideal","G","VS2",60.4,57,1607,5.27,5.23,3.17
"35345",0.53,"Premium","G","VS2",62.4,59,1607,5.16,5.13,3.21
"35346",0.53,"Premium","G","VS2",62.5,56,1607,5.19,5.18,3.24
"35347",0.53,"Ideal","G","VS2",61.8,56,1607,5.21,5.18,3.21
"35348",0.53,"Premium","G","VS2",62,58,1607,5.21,5.18,3.22
"35349",0.53,"Premium","G","VS2",62.6,58,1607,5.18,5.11,3.22
"35350",0.53,"Ideal","G","VS2",61.6,56,1607,5.24,5.19,3.21
"35351",0.53,"Premium","G","VS2",60.7,59,1607,5.24,5.18,3.16
"35352",0.53,"Ideal","G","VS2",60.1,54,1607,5.31,5.3,3.19
"35353",0.57,"Ideal","G","VS2",61.8,56,1608,5.3,5.35,3.29
"35354",0.57,"Very Good","G","VS2",62.6,55,1608,5.26,5.31,3.31
"35355",0.57,"Ideal","G","VS2",61.8,57,1608,5.3,5.32,3.28
"35356",0.57,"Very Good","G","VS2",62.1,57,1608,5.27,5.3,3.28
"35357",0.57,"Ideal","G","VS2",61.6,57,1608,5.32,5.36,3.29
"35358",0.57,"Premium","G","VS2",59.7,59,1608,5.37,5.41,3.22
"35359",0.57,"Very Good","G","VS2",62.8,57,1608,5.23,5.28,3.3
"35360",0.28,"Very Good","G","VVS2",61.4,55,522,4.21,4.24,2.59
"35361",0.28,"Very Good","G","VVS2",62.3,56,522,4.16,4.19,2.6
"35362",0.28,"Very Good","G","VVS2",61.1,56,522,4.25,4.27,2.6
"35363",0.28,"Very Good","G","VVS2",62.5,53,522,4.18,4.21,2.62
"35364",0.28,"Ideal","G","VVS1",62.7,55,522,4.16,4.2,2.62
"35365",0.35,"Good","G","SI1",63.8,54,522,4.46,4.48,2.85
"35366",0.35,"Ideal","G","SI1",61.3,56,522,4.54,4.56,2.79
"35367",0.29,"Very Good","G","VVS1",62,58,522,4.19,4.23,2.61
"35368",0.35,"Premium","G","SI1",60.3,60,522,4.57,4.59,2.76
"35369",0.35,"Good","G","SI1",63.4,56,522,4.46,4.5,2.84
"35370",0.73,"Premium","G","SI2",61.2,56,1610,5.76,5.67,3.5
"35371",0.65,"Premium","G","SI1",61.9,58,1612,5.54,5.51,3.42
"35372",0.57,"Ideal","G","VS2",60.7,55,1613,5.41,5.39,3.28
"35373",0.57,"Good","G","VS2",64.1,55,1613,5.28,5.27,3.38
"35374",0.53,"Ideal","G","VS2",61.4,55,1615,5.23,5.26,3.22
"35375",0.48,"Ideal","G","VS1",61.9,55,1615,5.02,5.06,3.12
"35376",0.53,"Ideal","G","VS1",61.5,57,1615,5.26,5.21,3.22
"35377",0.56,"Ideal","G","VS2",62,55,1616,5.28,5.33,3.29
"35378",0.57,"Very Good","G","VS2",62.2,60,1617,5.28,5.3,3.29
"35379",0.57,"Very Good","G","VS2",63,58,1617,5.24,5.27,3.31
"35380",0.59,"Very Good","G","VS2",61.5,59,1618,5.32,5.41,3.3
"35381",0.52,"Very Good","G","VS1",60.2,57,1618,5.22,5.26,3.15
"35382",0.47,"Ideal","G","VVS2",62.2,53,1618,5,5.04,3.12
"35383",0.52,"Ideal","G","VS1",62.1,54,1621,5.14,5.17,3.2
"35384",0.52,"Very Good","G","VS1",59.5,58,1621,5.21,5.28,3.12
"35385",0.59,"Ideal","G","VS2",62.9,56,1622,5.35,5.33,3.36
"35386",0.52,"Premium","G","VS1",59.1,60,1622,5.24,5.19,3.08
"35387",0.59,"Very Good","G","VS2",62.8,59,1623,5.28,5.33,3.33
"35388",0.5,"Ideal","G","VS1",62.3,55,1624,5.07,5.11,3.17
"35389",0.5,"Premium","G","VS1",59.8,58,1624,5.15,5.19,3.09
"35390",0.5,"Very Good","G","VS1",59.4,60,1624,5.13,5.17,3.06
"35391",0.5,"Premium","G","VS1",62.2,59,1624,5.04,5.09,3.15
"35392",0.5,"Premium","G","VS1",60.7,60,1624,5.09,5.12,3.1
"35393",0.5,"Premium","G","VS1",59.9,59,1624,5.12,5.16,3.08
"35394",0.5,"Very Good","G","VS1",61,59,1624,5.09,5.14,3.12
"35395",0.5,"Ideal","G","VS1",62,55,1624,5.05,5.11,3.15
"35396",0.5,"Premium","G","VS1",62.5,58,1624,5.07,5.11,3.18
"35397",0.5,"Premium","G","VS1",59.7,60,1624,5.11,5.14,3.06
"35398",0.5,"Very Good","G","VS1",62.1,55,1624,5.06,5.22,3.19
"35399",0.5,"Premium","G","VS1",62.5,60,1624,5.06,5.08,3.17
"35400",0.39,"Ideal","G","IF",60.1,57,1624,4.74,4.77,2.85
"35401",0.6,"Ideal","G","VS2",62.1,57,1625,5.36,5.43,3.35
"35402",0.53,"Ideal","G","VS2",61,55,1625,5.23,5.24,3.2
"35403",0.63,"Ideal","G","SI1",61.7,54,1628,5.52,5.56,3.42
"35404",0.63,"Ideal","G","SI1",62,55,1628,5.49,5.54,3.42
"35405",0.52,"Very Good","G","VS1",62.3,58,1629,5.14,5.17,3.21
"35406",0.52,"Ideal","G","VS1",62.3,54,1629,5.15,5.18,3.22
"35407",0.5,"Premium","G","VS1",58.9,59,1629,5.21,5.15,3.05
"35408",0.5,"Premium","G","VS1",61.1,60,1629,5.1,5.05,3.1
"35409",0.5,"Premium","G","VS1",60.7,62,1629,5.1,5.08,3.09
"35410",0.5,"Premium","G","VS1",60.3,60,1629,5.1,5.08,3.07
"35411",0.76,"Premium","G","I1",63,55,1629,5.83,5.74,3.65
"35412",0.5,"Premium","G","VS1",60.8,60,1629,5.16,5.14,3.13
"35413",0.56,"Ideal","G","SI1",62,57,1631,5.25,5.27,3.26
"35414",0.58,"Ideal","G","VS2",62.3,53.7,1632,5.35,5.38,3.34
"35415",0.51,"Ideal","G","VS1",60.2,56,1632,5.18,5.24,3.14
"35416",0.51,"Ideal","G","VS1",60.2,57,1632,5.16,5.21,3.13
"35417",0.51,"Ideal","G","VS1",59,59,1632,5.25,5.28,3.11
"35418",0.57,"Very Good","G","VS2",59.9,54.6,1633,5.43,5.46,3.26
"35419",0.56,"Ideal","G","SI1",61.5,56,1633,5.31,5.32,3.27
"35420",0.68,"Fair","G","SI1",58,71,1633,5.85,5.7,3.35
"35421",0.56,"Ideal","G","SI1",61.2,54,1633,5.36,5.32,3.27
"35422",0.55,"Ideal","G","VS2",60.1,55,1634,5.33,5.37,3.22
"35423",0.51,"Ideal","G","VS1",61.2,55,1634,5.15,5.19,3.16
"35424",0.53,"Very Good","G","VS1",60.9,56,1636,5.24,5.27,3.2
"35425",0.58,"Ideal","G","VS2",61.9,56,1636,5.34,5.38,3.32
"35426",0.7,"Premium","G","SI2",58.9,59,1636,5.73,5.7,3.37
"35427",0.5,"Very Good","G","VS1",62.7,59,1637,5.04,5.07,3.17
"35428",0.54,"Ideal","G","VS1",62.2,56,1637,5.19,5.23,3.24
"35429",0.31,"Premium","G","SI2",61.8,59,523,4.34,4.3,2.67
"35430",0.31,"Premium","G","SI2",63,57,523,4.35,4.32,2.73
"35431",0.31,"Premium","G","SI2",62.3,57,523,4.37,4.33,2.71
"35432",0.31,"Ideal","G","SI2",61.7,56,523,4.38,4.34,2.69
"35433",0.31,"Premium","G","SI2",60.3,59,523,4.37,4.35,2.63
"35434",0.31,"Ideal","G","SI2",60.5,57,523,4.4,4.36,2.65
"35435",0.31,"Premium","G","SI2",61.3,58,523,4.4,4.37,2.69
"35436",0.31,"Very Good","G","SI2",63.3,54,523,4.34,4.29,2.73
"35437",0.54,"Premium","G","VS1",61.1,60,1637,5.23,5.28,3.21
"35438",0.54,"Premium","G","VS2",62,58,1637,5.21,5.18,3.22
"35439",0.54,"Ideal","G","VS2",61.9,57,1637,5.23,5.18,3.22
"35440",0.54,"Ideal","G","VS2",60.7,56,1637,5.29,5.25,3.2
"35441",0.54,"Premium","G","VS2",60,59,1637,5.42,5.22,3.19
"35442",0.54,"Ideal","G","VS2",62.3,54,1637,5.27,5.23,3.27
"35443",0.54,"Ideal","G","VS2",60.4,57,1637,5.33,5.26,3.2
"35444",0.54,"Premium","G","VS2",62.7,58,1637,5.19,5.15,3.24
"35445",0.54,"Premium","G","VS2",61,60,1637,5.24,5.18,3.18
"35446",0.54,"Premium","G","VS2",58.7,62,1637,5.36,5.34,3.14
"35447",0.54,"Good","G","VS2",56.9,62,1637,5.42,5.4,3.08
"35448",0.54,"Good","G","VS1",59,62,1640,5.3,5.28,3.12
"35449",0.52,"Very Good","G","VS1",63.8,58,1641,5.06,5.09,3.24
"35450",0.58,"Ideal","G","VS2",61.1,55,1641,5.45,5.42,3.32
"35451",0.57,"Very Good","G","VS2",63.3,56,1641,5.3,5.25,3.34
"35452",0.53,"Very Good","G","VS1",63.1,56,1642,5.12,5.15,3.24
"35453",0.57,"Ideal","G","VS2",60.2,59,1642,5.38,5.42,3.25
"35454",0.54,"Ideal","G","VS2",61,57,1644,5.24,5.28,3.21
"35455",0.5,"Good","G","VS1",59.8,63,1645,5.12,5.15,3.07
"35456",0.55,"Premium","G","VS2",61.5,61,1645,5.27,5.23,3.23
"35457",0.6,"Premium","G","SI1",61.9,61,1646,5.38,5.34,3.32
"35458",0.6,"Premium","G","SI1",61.8,60,1646,5.38,5.37,3.32
"35459",0.53,"Very Good","G","VS1",62.3,55,1648,5.15,5.18,3.22
"35460",0.53,"Very Good","G","VS1",61.2,57,1648,5.22,5.26,3.2
"35461",0.57,"Very Good","G","VS1",59.3,56,1648,5.38,5.44,3.21
"35462",0.7,"Premium","G","I1",61.9,58,1650,5.74,5.69,3.54
"35463",0.85,"Fair","G","I1",62.7,60,1651,6.05,5.96,3.77
"35464",0.51,"Ideal","G","VS1",62.3,53.5,1652,5.09,5.14,3.19
"35465",0.46,"Ideal","G","IF",62.1,56,1654,4.93,4.96,3.07
"35466",0.53,"Very Good","G","VS1",59.6,58,1655,5.24,5.31,3.15
"35467",0.51,"Ideal","G","VS1",61.7,56,1656,5.1,5.14,3.16
"35468",0.51,"Very Good","G","VS1",62.9,58,1656,5.05,5.1,3.19
"35469",0.51,"Ideal","G","VS1",62.7,56,1656,5.08,5.1,3.19
"35470",0.51,"Ideal","G","VS1",62.1,55,1656,5.14,5.17,3.2
"35471",0.51,"Ideal","G","VS1",62.2,55,1656,5.11,5.14,3.19
"35472",0.51,"Premium","G","VS1",62.1,60,1656,5.1,5.11,3.17
"35473",0.51,"Ideal","G","VS1",62.5,57,1656,5.07,5.14,3.19
"35474",0.51,"Ideal","G","VS1",62.7,54,1656,5.08,5.1,3.19
"35475",0.51,"Premium","G","VS1",62.3,59,1656,5.06,5.12,3.17
"35476",0.51,"Ideal","G","VS1",61.9,56,1656,5.1,5.14,3.17
"35477",0.51,"Ideal","G","VS1",59.7,57,1656,5.2,5.25,3.12
"35478",0.51,"Premium","G","VS1",62.5,58,1656,5.09,5.11,3.19
"35479",0.51,"Premium","G","VS1",61.1,58,1656,5.12,5.19,3.15
"35480",0.51,"Very Good","G","VS1",62.7,56,1656,5.08,5.13,3.2
"35481",0.51,"Premium","G","VS1",62.3,58,1656,5.08,5.13,3.18
"35482",0.51,"Ideal","G","VS1",61.7,55,1656,5.14,5.17,3.18
"35483",0.51,"Ideal","G","VS1",61,55,1656,5.11,5.21,3.15
"35484",0.51,"Ideal","G","VS1",62,56,1656,5.06,5.16,3.17
"35485",0.56,"Ideal","G","VS2",61.4,56,1658,5.33,5.35,3.28
"35486",0.61,"Very Good","G","SI1",62,58,1659,5.43,5.48,3.38
"35487",0.55,"Ideal","G","VS2",61.8,58,1659,5.23,5.26,3.24
"35488",0.53,"Ideal","G","VS1",62.4,54,1659,5.18,5.21,3.24
"35489",0.61,"Ideal","G","SI1",61.4,56,1659,5.46,5.49,3.36
"35490",0.61,"Ideal","G","SI1",61.7,55,1659,5.46,5.49,3.38
"35491",0.5,"Fair","G","VVS2",66.1,62,1659,4.92,4.88,3.24
"35492",0.51,"Ideal","G","VS2",62.3,54,1660,5.17,5.12,3.21
"35493",0.56,"Ideal","G","VS2",60.9,56,1662,5.34,5.36,3.26
"35494",0.56,"Ideal","G","VS2",60.7,55,1662,5.32,5.35,3.24
"35495",0.56,"Ideal","G","VS2",60.8,55,1662,5.33,5.37,3.25
"35496",0.55,"Ideal","G","VS2",61.4,56.3,1662,5.26,5.29,3.24
"35497",0.56,"Ideal","G","VS2",59.6,57,1662,5.37,5.39,3.21
"35498",0.52,"Ideal","G","VS1",61.2,56,1662,5.19,5.22,3.18
"35499",0.52,"Ideal","G","VS1",60.9,56,1662,5.2,5.24,3.18
"35500",0.51,"Premium","G","VS1",62.1,58,1662,5.12,5.09,3.17
"35501",0.51,"Ideal","G","VS1",61.6,56,1662,5.18,5.15,3.18
"35502",0.51,"Premium","G","VS1",62.2,58,1662,5.11,5.09,3.17
"35503",0.31,"Very Good","G","SI2",63.2,55,523,4.33,4.31,2.73
"35504",0.3,"Ideal","G","VS1",61.1,56,524,4.35,4.36,2.66
"35505",0.3,"Ideal","G","VS1",61.4,55,524,4.32,4.38,2.67
"35506",0.32,"Very Good","G","VS2",60.1,61,524,4.41,4.44,2.66
"35507",0.32,"Very Good","G","VS2",58.4,57,524,4.51,4.53,2.64
"35508",0.32,"Ideal","G","VS2",62.4,55,524,4.36,4.39,2.73
"35509",0.32,"Ideal","G","VS2",62,57,524,4.37,4.41,2.72
"35510",0.32,"Ideal","G","VS2",62.1,56,524,4.36,4.4,2.72
"35511",0.67,"Ideal","G","SI1",60.4,57,1662,5.67,5.65,3.42
"35512",0.51,"Ideal","G","VS1",61.8,57,1662,5.14,5.12,3.17
"35513",0.57,"Ideal","G","SI1",62,55,1662,5.35,5.32,3.31
"35514",0.53,"Very Good","G","VS1",62.2,59,1664,5.14,5.18,3.21
"35515",0.59,"Very Good","G","VS2",61.1,57,1664,5.4,5.43,3.31
"35516",0.59,"Ideal","G","VS2",62.6,54,1664,5.32,5.38,3.35
"35517",0.54,"Very Good","G","VS1",61.6,54,1665,5.26,5.3,3.25
"35518",0.64,"Very Good","G","SI1",64,53.8,1665,5.49,5.53,3.53
"35519",0.52,"Ideal","G","VS1",61.7,57,1665,5.16,5.18,3.19
"35520",0.53,"Ideal","G","SI1",61.6,57,1665,5.19,5.24,3.21
"35521",0.5,"Good","G","VVS2",64.1,56,1666,5.02,5.06,3.23
"35522",0.55,"Very Good","G","VS1",59.4,62,1667,5.32,5.36,3.17
"35523",0.55,"Ideal","G","VS1",61.3,57,1667,5.25,5.28,3.23
"35524",0.51,"Very Good","G","VS1",61.1,56,1668,5.17,5.2,3.17
"35525",0.51,"Ideal","G","VS1",61.9,56,1668,5.11,5.14,3.17
"35526",0.51,"Ideal","G","VS1",61.7,56,1668,5.1,5.2,3.18
"35527",0.51,"Ideal","G","VS1",60.4,59,1668,5.16,5.21,3.13
"35528",0.61,"Good","G","VS2",59.9,61,1668,5.48,5.6,3.32
"35529",0.55,"Premium","G","VS2",62.3,56,1668,5.29,5.24,3.28
"35530",0.61,"Very Good","G","VS2",63,58,1675,5.4,5.43,3.41
"35531",0.52,"Ideal","G","SI1",61.2,55,1675,5.2,5.23,3.19
"35532",0.52,"Ideal","G","SI1",61.4,56,1675,5.18,5.21,3.19
"35533",0.76,"Premium","G","SI2",58.8,59,1676,5.97,5.93,3.5
"35534",0.56,"Ideal","G","VS1",60.7,57,1682,5.27,5.34,3.22
"35535",0.43,"Ideal","G","IF",61.3,55,1683,4.86,4.89,2.99
"35536",0.54,"Premium","G","VS1",61.1,59,1684,5.2,5.24,3.19
"35537",0.54,"Ideal","G","VS1",61.4,57,1684,5.23,5.2,3.2
"35538",0.54,"Good","G","VS1",60.8,62,1685,5.22,5.24,3.18
"35539",0.56,"Very Good","G","VS1",60.2,56,1686,5.35,5.37,3.23
"35540",0.52,"Good","G","VS1",63.3,55,1689,5.09,5.12,3.23
"35541",0.52,"Ideal","G","VS1",62.3,55,1689,5.14,5.16,3.21
"35542",0.52,"Premium","G","VS1",61.2,60,1689,5.13,5.19,3.16
"35543",0.52,"Ideal","G","VS1",62.7,56,1689,5.14,5.16,3.23
"35544",0.52,"Very Good","G","VS1",61.1,58,1689,5.16,5.19,3.16
"35545",0.52,"Premium","G","VS1",62.4,59,1689,5.13,5.16,3.21
"35546",0.52,"Very Good","G","VS1",61.7,56,1689,5.17,5.21,3.2
"35547",0.52,"Ideal","G","VS1",61.1,55,1689,5.15,5.19,3.16
"35548",0.52,"Ideal","G","VS1",61.8,55,1689,5.17,5.21,3.21
"35549",0.52,"Very Good","G","VS1",62.4,60,1689,5.11,5.12,3.19
"35550",0.52,"Ideal","G","VS1",60.9,55,1689,5.16,5.22,3.16
"35551",0.52,"Ideal","G","VS1",62.4,56,1689,5.11,5.15,3.2
"35552",0.52,"Ideal","G","VS1",62.7,57,1689,5.12,5.15,3.22
"35553",0.52,"Premium","G","VS1",62.6,59,1689,5.08,5.11,3.19
"35554",0.51,"Ideal","G","VS1",62.4,57,1689,5.1,5.13,3.19
"35555",0.58,"Ideal","G","SI1",61.5,56,1690,5.35,5.38,3.3
"35556",0.5,"Good","G","VVS2",61.2,63.3,1690,5.06,5.08,3.1
"35557",0.71,"Fair","G","SI2",65.6,56,1691,5.54,5.49,3.63
"35558",0.57,"Ideal","G","VS2",61.5,55,1691,5.33,5.37,3.29
"35559",0.52,"Ideal","G","VS1",60.8,55,1691,5.2,5.26,3.18
"35560",0.51,"Ideal","G","VS1",61.9,56,1691,5.12,5.16,3.18
"35561",0.69,"Fair","G","SI2",65.4,63,1691,5.49,5.43,3.57
"35562",0.53,"Ideal","G","VS1",62.2,55,1692,5.18,5.21,3.23
"35563",0.25,"Very Good","G","VVS1",61.7,56,525,4.07,4.09,2.51
"35564",0.25,"Very Good","G","VVS1",63,54,525,4.02,4.04,2.54
"35565",0.25,"Very Good","G","VVS1",61.8,56,525,4.03,4.06,2.5
"35566",0.25,"Very Good","G","VVS1",60.6,55,525,4.12,4.14,2.5
"35567",0.25,"Very Good","G","VVS1",61.8,57,525,4.04,4.07,2.5
"35568",0.25,"Very Good","G","VVS1",61.4,56,525,4.04,4.07,2.49
"35569",0.25,"Ideal","G","VVS2",62,54,525,4.05,4.08,2.52
"35570",0.25,"Ideal","G","VVS2",62.1,57,525,4.01,4.07,2.5
"35571",0.25,"Ideal","G","VVS2",61.5,56,525,4.06,4.08,2.5
"35572",0.25,"Ideal","G","VVS2",62.1,56,525,4.02,4.05,2.5
"35573",0.25,"Ideal","G","VVS2",61.9,55,525,4.07,4.1,2.53
"35574",0.29,"Ideal","G","VS2",61.6,56,525,4.26,4.29,2.63
"35575",0.29,"Ideal","G","VS2",60.7,55,525,4.31,4.35,2.63
"35576",0.5,"Very Good","G","VS1",61,58,1694,5.08,5.15,3.12
"35577",0.52,"Ideal","G","VS1",62.8,55,1694,5.16,5.13,3.23
"35578",0.52,"Ideal","G","VS1",63,54,1694,5.17,5.12,3.24
"35579",0.52,"Ideal","G","VS1",61.3,56,1694,5.2,5.17,3.18
"35580",0.53,"Ideal","G","VS1",61.9,55,1695,5.22,5.25,3.24
"35581",0.54,"Very Good","G","VS1",63.6,56,1698,5.17,5.24,3.31
"35582",0.56,"Ideal","G","VS2",62.1,56,1698,5.31,5.29,3.29
"35583",0.56,"Ideal","G","VS2",61,57,1698,5.34,5.32,3.25
"35584",0.56,"Ideal","G","VS2",61.2,56,1698,5.33,5.29,3.25
"35585",0.56,"Ideal","G","VS2",61.7,56,1698,5.34,5.3,3.28
