"","carat","cut","color","clarity","depth_percent","table","price","length","width","depth"
"31241",0.27,"Ideal","F","VVS2",62.7,55,760,4.1,4.12,2.58
"31242",0.27,"Ideal","F","VVS2",62,55,760,4.14,4.16,2.57
"31243",0.27,"Ideal","E","VVS2",60.2,55,760,4.24,4.27,2.56
"31244",0.27,"Ideal","E","VVS2",61.9,56,760,4.16,4.19,2.58
"31245",0.27,"Ideal","F","VVS1",62.5,56,760,4.1,4.14,2.57
"31246",0.42,"Ideal","H","VS2",62.1,54,760,4.82,4.84,3
"31247",0.34,"Ideal","E","VS2",61.8,54,760,4.49,4.5,2.78
"31248",0.34,"Ideal","F","VS1",61.9,55,760,4.49,4.52,2.79
"31249",0.41,"Ideal","E","SI2",61.2,56,760,4.81,4.84,2.95
"31250",0.42,"Ideal","H","SI1",60.9,56,760,4.89,4.86,2.97
"31251",0.42,"Ideal","F","SI1",61.6,56,760,4.81,4.85,2.98
"31252",0.27,"Ideal","F","IF",61.3,57,760,4.16,4.2,2.56
"31253",0.27,"Ideal","F","IF",61.8,55,760,4.14,4.21,2.57
"31254",0.27,"Ideal","F","IF",61.4,57,760,4.17,4.19,2.57
"31255",0.27,"Ideal","F","IF",63,55,760,4.13,4.16,2.61
"31256",0.41,"Good","E","SI1",59.5,62,760,4.85,4.87,2.89
"31257",0.43,"Ideal","F","SI1",62.5,56,760,4.82,4.84,3.02
"31258",0.43,"Ideal","E","SI1",62.6,56,760,4.79,4.82,3.01
"31259",0.4,"Very Good","G","VS1",60.4,57,760,4.76,4.77,2.88
"31260",0.42,"Very Good","H","SI1",58.6,61,761,4.92,4.95,2.89
"31261",0.33,"Ideal","G","VVS2",60.4,57,761,4.48,4.52,2.72
"31262",0.33,"Ideal","F","VVS2",60.9,57,761,4.46,4.51,2.73
"31263",0.33,"Ideal","F","VVS2",61.4,55,761,4.48,4.51,2.76
"31264",0.33,"Ideal","F","VVS2",61.7,55,761,4.46,4.49,2.76
"31265",0.33,"Ideal","F","VVS2",60.7,56,761,4.46,4.5,2.72
"31266",0.33,"Ideal","F","VVS2",61.8,54,761,4.47,4.5,2.77
"31267",0.36,"Ideal","G","VS1",60.6,57,761,4.58,4.62,2.79
"31268",0.3,"Ideal","D","VS1",61,57,761,4.3,4.33,2.63
"31269",0.44,"Ideal","F","SI1",61.4,56,761,4.89,4.94,3.02
"31270",0.42,"Ideal","D","SI1",62.1,54,761,4.84,4.86,3.01
"31271",0.3,"Premium","H","VVS1",61.3,58,761,4.32,4.3,2.64
"31272",0.31,"Ideal","H","IF",60.8,57,761,4.38,4.4,2.67
"31273",0.31,"Good","G","VVS1",58,62,761,4.42,4.47,2.58
"31274",0.31,"Very Good","G","VVS1",62.8,57,761,4.3,4.33,2.71
"31275",0.31,"Ideal","F","VVS2",61.2,56,761,4.37,4.39,2.68
"31276",0.31,"Premium","H","IF",60.4,58,761,4.41,4.43,2.67
"31277",0.31,"Very Good","G","VVS1",59.8,62,761,4.35,4.41,2.62
"31278",0.31,"Ideal","F","VVS2",62.4,55,761,4.33,4.36,2.71
"31279",0.37,"Ideal","E","VS2",61,56,762,4.64,4.67,2.84
"31280",0.3,"Ideal","D","VS2",62.3,53.9,762,4.3,4.32,2.69
"31281",0.33,"Premium","D","VS2",60.8,60,762,4.52,4.46,2.73
"31282",0.31,"Very Good","E","VVS1",59.9,62,763,4.4,4.41,2.64
"31283",0.31,"Very Good","E","VVS1",61.2,61,763,4.33,4.36,2.66
"31284",0.35,"Very Good","D","VS1",60.9,58,763,4.54,4.56,2.77
"31285",0.37,"Ideal","D","VS2",61.1,54,763,4.63,4.66,2.84
"31286",0.37,"Ideal","D","VS2",62.3,55,763,4.59,4.62,2.87
"31287",0.41,"Ideal","H","SI1",61.5,55,763,4.78,4.81,2.95
"31288",0.43,"Ideal","G","SI1",62.2,54,763,4.84,4.88,3.02
"31289",0.3,"Good","E","VVS1",57.8,60,763,4.45,4.48,2.58
"31290",0.3,"Ideal","E","VVS1",62.5,54,763,4.29,4.32,2.69
"31291",0.32,"Premium","H","IF",61.8,58,763,4.35,4.39,2.7
"31292",0.38,"Very Good","G","VS1",62,57,764,4.65,4.68,2.89
"31293",0.45,"Very Good","G","SI2",59.7,61,764,4.95,5,2.97
"31294",0.47,"Very Good","J","SI1",62.4,58,764,4.94,4.99,3.1
"31295",0.36,"Ideal","H","VVS1",62,54.8,764,4.57,4.59,2.84
"31296",0.3,"Ideal","G","VVS1",61.8,57,764,4.32,4.36,2.68
"31297",0.3,"Ideal","G","VVS1",62.1,57,764,4.27,4.29,2.66
"31298",0.3,"Ideal","G","VVS1",62.2,57,764,4.3,4.32,2.68
"31299",0.3,"Ideal","G","VVS1",61.5,57,764,4.28,4.31,2.64
"31300",0.3,"Ideal","G","VVS1",62,58,764,4.27,4.31,2.66
"31301",0.3,"Ideal","G","VVS1",61.9,57,764,4.28,4.31,2.66
"31302",0.3,"Ideal","G","VVS1",61.7,54,764,4.32,4.34,2.67
"31303",0.3,"Ideal","G","VVS1",61.7,57,764,4.31,4.35,2.67
"31304",0.3,"Ideal","G","VVS1",61.7,57,764,4.32,4.34,2.67
"31305",0.3,"Ideal","G","VVS1",61.8,56,764,4.32,4.36,2.68
"31306",0.3,"Ideal","G","VVS1",61.1,57,764,4.32,4.35,2.65
"31307",0.3,"Ideal","G","VVS1",62.7,54,764,4.3,4.34,2.71
"31308",0.3,"Ideal","G","VVS1",61.4,58,764,4.31,4.35,2.66
"31309",0.3,"Ideal","G","VVS1",62,54,764,4.35,4.36,2.7
"31310",0.3,"Ideal","G","VVS1",62.3,54,764,4.32,4.35,2.7
"31311",0.3,"Ideal","G","VVS1",62,58,764,4.28,4.3,2.66
"31312",0.3,"Ideal","G","VVS1",61.4,57,764,4.32,4.35,2.66
"31313",0.3,"Ideal","G","VVS1",62.2,57,764,4.28,4.3,2.67
"31314",0.3,"Ideal","G","VVS1",61.6,58,764,4.31,4.32,2.66
"31315",0.3,"Ideal","G","VVS1",61.9,54,764,4.33,4.36,2.69
"31316",0.3,"Ideal","G","VVS1",61.5,55,764,4.33,4.35,2.67
"31317",0.4,"Ideal","H","VS2",61.8,54.5,764,4.74,4.77,2.94
"31318",0.34,"Ideal","F","VS1",61.1,55,764,4.53,4.57,2.78
"31319",0.34,"Ideal","F","VS1",61.7,55,764,4.51,4.53,2.79
"31320",0.4,"Ideal","F","SI2",61.5,56,764,4.75,4.78,2.93
"31321",0.41,"Ideal","F","SI1",61.2,58,764,4.76,4.81,2.93
"31322",0.3,"Ideal","H","IF",61.2,55,764,4.36,4.37,2.67
"31323",0.3,"Ideal","H","IF",61.5,58,764,4.28,4.3,2.64
"31324",0.3,"Ideal","H","IF",60.8,56,764,4.36,4.39,2.66
"31325",0.3,"Ideal","H","IF",62.2,54,764,4.34,4.37,2.71
"31326",0.3,"Ideal","H","IF",61.8,57,764,4.31,4.36,2.68
"31327",0.3,"Ideal","H","IF",62.5,56,764,4.31,4.33,2.7
"31328",0.3,"Ideal","H","IF",62.3,54,764,4.34,4.36,2.71
"31329",0.3,"Ideal","H","IF",61.5,56,764,4.32,4.33,2.66
"31330",0.3,"Ideal","H","IF",61.2,56,764,4.36,4.37,2.67
"31331",0.3,"Ideal","H","IF",61.6,57,764,4.31,4.33,2.66
"31332",0.3,"Ideal","H","IF",62.1,57,764,4.29,4.31,2.67
"31333",0.3,"Ideal","H","IF",62,57,764,4.26,4.29,2.65
"31334",0.3,"Ideal","H","IF",62,55,764,4.33,4.35,2.69
"31335",0.3,"Ideal","H","IF",61.3,58,764,4.3,4.31,2.64
"31336",0.33,"Good","F","VVS1",63.3,57,764,4.38,4.44,2.79
"31337",0.43,"Very Good","E","SI2",59,60,765,4.9,4.96,2.91
"31338",0.33,"Ideal","F","VS1",62.8,55,765,4.41,4.45,2.78
"31339",0.4,"Ideal","J","VS2",62.9,57,765,4.75,4.7,2.97
"31340",0.3,"Ideal","I","VVS2",63,57,765,4.27,4.24,2.68
"31341",0.34,"Ideal","G","VS2",62.1,57,765,4.5,4.46,2.78
"31342",0.34,"Premium","G","VS2",60.3,54,765,4.56,4.53,2.74
"31343",0.4,"Good","J","VS2",64,57,765,4.7,4.67,3
"31344",0.4,"Very Good","I","SI1",63.2,54,765,4.69,4.67,2.96
"31345",0.4,"Ideal","I","SI1",61.6,56,765,4.74,4.68,2.9
"31346",0.4,"Premium","I","SI1",59.8,57,765,4.83,4.8,2.88
"31347",0.4,"Very Good","G","SI2",63.4,59,765,4.66,4.64,2.95
"31348",0.34,"Ideal","G","VS2",61.8,56,765,4.52,4.48,2.78
"31349",0.34,"Ideal","G","VS2",61.1,55,765,4.55,4.52,2.77
"31350",0.34,"Ideal","G","VS2",61.5,55,765,4.5,4.47,2.76
"31351",0.34,"Ideal","G","VS2",62.7,55,765,4.49,4.48,2.81
"31352",0.34,"Premium","E","SI1",59.3,58,765,4.59,4.55,2.71
"31353",0.34,"Premium","E","SI1",59.6,57,765,4.61,4.52,2.72
"31354",0.34,"Good","E","SI1",63.9,56,765,4.48,4.44,2.85
"31355",0.34,"Ideal","E","SI1",60.7,56,765,4.55,4.51,2.75
"31356",0.4,"Premium","J","VS2",60.9,62,765,4.76,4.73,2.89
"31357",0.4,"Premium","J","VS2",62.5,60,765,4.71,4.67,2.93
"31358",0.4,"Good","I","SI1",63.9,57,765,4.7,4.66,2.99
"31359",0.4,"Very Good","I","SI1",63.2,55,765,4.72,4.68,2.97
"31360",0.4,"Very Good","G","SI2",63.1,59,765,4.7,4.65,2.95
"31361",0.4,"Premium","G","SI2",61.9,61,765,4.74,4.69,2.92
"31362",0.4,"Very Good","G","SI2",63.2,56,765,4.73,4.7,2.98
"31363",0.34,"Very Good","I","VVS2",63.1,56,765,4.47,4.43,2.81
"31364",0.34,"Premium","I","VVS2",61.5,60,765,4.49,4.45,2.75
"31365",0.34,"Premium","I","VVS2",61.3,57,765,4.52,4.49,2.76
"31366",0.34,"Premium","H","VS1",61.6,59,765,4.54,4.49,2.78
"31367",0.34,"Premium","H","VS1",61.4,59,765,4.53,4.5,2.77
"31368",0.34,"Premium","H","VS1",62.1,58,765,4.49,4.46,2.78
"31369",0.34,"Ideal","H","VS1",62.1,57,765,4.51,4.48,2.79
"31370",0.34,"Ideal","H","VS1",62.7,55,765,4.51,4.48,2.82
"31371",0.34,"Premium","H","VS1",60.8,59,765,4.53,4.48,2.74
"31372",0.34,"Premium","H","VS1",61.3,56,765,4.53,4.48,2.76
"31373",0.34,"Ideal","H","VS1",62.5,57,765,4.46,4.43,2.78
"31374",0.34,"Premium","H","VS1",62.2,58,765,4.48,4.43,2.77
"31375",0.34,"Ideal","H","VS1",62.3,55,765,4.48,4.45,2.78
"31376",0.34,"Ideal","H","VS1",62.7,57,765,4.48,4.45,2.8
"31377",0.34,"Premium","H","VS1",60.6,60,765,4.49,4.45,2.71
"31378",0.34,"Very Good","H","VS1",63.1,57,765,4.44,4.4,2.79
"31379",0.34,"Premium","G","VS2",60.2,58,765,4.55,4.52,2.73
"31380",0.34,"Premium","G","VS2",60.3,59,765,4.53,4.49,2.72
"31381",0.34,"Ideal","G","VS2",61.9,55,765,4.53,4.49,2.79
"31382",0.34,"Premium","G","VS2",61.1,60,765,4.53,4.51,2.76
"31383",0.34,"Premium","G","VS2",61.3,58,765,4.53,4.51,2.77
"31384",0.34,"Premium","G","VS2",60.2,58,765,4.56,4.51,2.73
"31385",0.34,"Ideal","G","VS2",61,57,765,4.5,4.48,2.74
"31386",0.34,"Ideal","G","VS2",61.4,57,765,4.51,4.48,2.76
"31387",0.34,"Ideal","G","VS2",61.7,56,765,4.53,4.48,2.78
"31388",0.34,"Ideal","G","VS2",61.3,55,765,4.51,4.49,2.76
"31389",0.34,"Premium","G","VS2",60.3,58,765,4.53,4.49,2.72
"31390",0.34,"Premium","G","VS2",61.8,58,765,4.5,4.47,2.77
"31391",0.34,"Ideal","G","VS2",62,54,765,4.5,4.47,2.78
"31392",0.34,"Ideal","G","VS2",62,56,765,4.5,4.47,2.78
"31393",0.34,"Ideal","G","VS2",62.2,55,765,4.5,4.47,2.79
"31394",0.34,"Ideal","G","VS2",61.5,57,765,4.51,4.47,2.76
"31395",0.34,"Ideal","G","VS2",62.1,55,765,4.49,4.46,2.78
"31396",0.34,"Premium","G","VS2",61.2,58,765,4.5,4.46,2.74
"31397",0.34,"Ideal","G","VS2",62.5,57,765,4.5,4.46,2.8
"31398",0.34,"Ideal","G","VS2",62.2,53,765,4.51,4.46,2.79
"31399",0.34,"Premium","G","VS2",61.6,60,765,4.49,4.47,2.76
"31400",0.34,"Ideal","G","VS2",61.5,56,765,4.5,4.47,2.76
"31401",0.34,"Premium","G","VS2",61.6,58,765,4.51,4.45,2.76
"31402",0.34,"Ideal","G","VS2",62.9,55,765,4.52,4.45,2.82
"31403",0.34,"Ideal","G","VS2",62,55,765,4.48,4.46,2.77
"31404",0.34,"Premium","G","VS2",61,58,765,4.49,4.46,2.73
"31405",0.34,"Premium","G","VS2",62,59,765,4.47,4.43,2.76
"31406",0.34,"Very Good","G","VS2",63.1,57,765,4.47,4.43,2.81
"31407",0.34,"Premium","G","VS2",61.2,59,765,4.49,4.43,2.73
"31408",0.34,"Ideal","G","VS2",62.2,57,765,4.47,4.44,2.77
"31409",0.34,"Premium","G","VS2",61.2,62,765,4.48,4.44,2.73
"31410",0.34,"Premium","E","SI1",59,60,765,4.62,4.56,2.71
"31411",0.34,"Ideal","E","SI1",61.7,56,765,4.52,4.49,2.78
"31412",0.34,"Ideal","E","SI1",61.4,54,765,4.53,4.5,2.77
"31413",0.34,"Premium","E","SI1",60.3,57,765,4.56,4.53,2.74
"31414",0.34,"Ideal","E","SI1",62.3,57,765,4.51,4.48,2.8
"31415",0.34,"Ideal","E","SI1",61.4,55,765,4.54,4.48,2.77
"31416",0.34,"Premium","E","SI1",60.7,60,765,4.51,4.48,2.73
"31417",0.34,"Ideal","E","SI1",60.7,57,765,4.51,4.48,2.73
"31418",0.34,"Ideal","E","SI1",61,57,765,4.51,4.48,2.74
"31419",0.34,"Ideal","E","SI1",62.9,55,765,4.5,4.47,2.82
"31420",0.34,"Ideal","E","SI1",62.1,55,765,4.51,4.47,2.79
"31421",0.34,"Very Good","E","SI1",63.2,55,765,4.49,4.46,2.83
"31422",0.34,"Premium","E","SI1",61.8,58,765,4.5,4.47,2.77
"31423",0.34,"Very Good","E","SI1",63.3,56,765,4.44,4.41,2.8
"31424",0.34,"Ideal","E","SI1",63,55,765,4.47,4.42,2.8
"31425",0.34,"Premium","E","SI1",61.9,59,765,4.48,4.44,2.76
"31426",0.34,"Ideal","E","SI1",61.8,56,765,4.48,4.45,2.76
"31427",0.34,"Ideal","E","SI1",62.9,56,765,4.48,4.45,2.81
"31428",0.34,"Ideal","E","SI1",62.2,55,765,4.49,4.45,2.78
"31429",0.34,"Ideal","E","SI1",62.7,55,765,4.47,4.46,2.8
"31430",0.34,"Ideal","E","SI1",62,57,765,4.48,4.46,2.77
"31431",0.34,"Premium","G","VS2",62.4,59,765,4.47,4.41,2.77
"31432",0.31,"Very Good","E","VVS2",61.1,55,766,4.39,4.41,2.69
"31433",0.31,"Ideal","E","VVS2",61.4,56,766,4.36,4.4,2.69
"31434",0.31,"Ideal","E","VVS2",61.7,56,766,4.37,4.38,2.7
"31435",0.3,"Ideal","E","VVS2",61.9,59,766,4.27,4.3,2.65
"31436",0.3,"Ideal","E","VVS2",62.2,57,766,4.28,4.31,2.67
"31437",0.3,"Ideal","E","VVS2",61.5,58,766,4.29,4.3,2.64
"31438",0.3,"Ideal","E","VVS2",61.9,55,766,4.3,4.33,2.67
"31439",0.3,"Ideal","E","VVS2",61.9,58,766,4.28,4.32,2.66
"31440",0.3,"Ideal","E","VVS2",61.9,58,766,4.27,4.29,2.65
"31441",0.3,"Ideal","E","VVS2",62.3,57,766,4.29,4.31,2.68
"31442",0.3,"Ideal","E","VVS2",61.6,58,766,4.28,4.33,2.65
"31443",0.3,"Ideal","E","VVS2",62.1,57,766,4.27,4.3,2.66
"31444",0.3,"Ideal","E","VVS2",62.3,56,766,4.28,4.32,2.68
"31445",0.3,"Ideal","E","VVS2",62.3,57,766,4.29,4.32,2.68
"31446",0.3,"Ideal","E","VVS2",61.6,56,766,4.32,4.35,2.67
"31447",0.3,"Ideal","E","VVS2",62.3,56,766,4.3,4.34,2.69
"31448",0.31,"Ideal","D","VS1",60.5,57,766,4.4,4.43,2.67
"31449",0.31,"Ideal","D","VS1",61.6,55,766,4.37,4.4,2.7
"31450",0.38,"Ideal","F","SI1",61.7,56,766,4.68,4.72,2.9
"31451",0.31,"Ideal","F","IF",59.7,60,766,4.4,4.44,2.64
"31452",0.38,"Ideal","I","VVS2",62.6,54,766,4.62,4.65,2.9
"31453",0.38,"Ideal","G","VS2",62.2,56,766,4.62,4.64,2.88
"31454",0.38,"Very Good","G","VS2",60.4,57,766,4.67,4.7,2.83
"31455",0.38,"Very Good","G","VS2",59.9,58,766,4.72,4.77,2.84
"31456",0.38,"Very Good","G","VS2",60.1,61,766,4.63,4.66,2.79
"31457",0.38,"Premium","H","VS1",61.6,58,766,4.65,4.7,2.88
"31458",0.38,"Very Good","G","VS2",60.8,61,766,4.65,4.66,2.83
"31459",0.38,"Very Good","G","VS2",59.2,60,766,4.7,4.73,2.79
"31460",0.38,"Premium","G","VS2",59.3,59,766,4.71,4.74,2.8
"31461",0.31,"Ideal","D","VVS2",61.6,56,766,4.34,4.38,2.69
"31462",0.31,"Ideal","D","VVS2",62.4,56,766,4.34,4.38,2.72
"31463",0.31,"Ideal","D","VVS2",62,56,766,4.34,4.37,2.7
"31464",0.31,"Ideal","D","VVS2",61.9,56,766,4.37,4.39,2.71
"31465",0.31,"Premium","F","VVS1",59.4,58,766,4.41,4.45,2.63
"31466",0.31,"Ideal","D","VVS2",61.9,57,766,4.31,4.35,2.68
"31467",0.36,"Premium","F","VVS2",62.7,58,766,4.51,4.55,2.84
"31468",0.39,"Very Good","J","VVS1",57.8,59,767,4.85,4.9,2.82
"31469",0.31,"Very Good","F","VVS1",60.7,58,767,4.36,4.4,2.66
"31470",0.31,"Ideal","E","VVS2",61.9,54,767,4.38,4.41,2.72
"31471",0.31,"Ideal","E","VVS2",60.8,56,767,4.39,4.42,2.68
"31472",0.4,"Ideal","F","VS2",62.3,54,767,4.74,4.77,2.96
"31473",0.36,"Ideal","E","VS1",60.8,55,767,4.58,4.63,2.8
"31474",0.35,"Ideal","E","VS2",62.1,56,767,4.52,4.53,2.81
"31475",0.35,"Ideal","E","VS2",61.7,55,767,4.54,4.57,2.81
"31476",0.35,"Ideal","E","VS2",62,57,767,4.51,4.55,2.81
"31477",0.35,"Ideal","E","VS2",61.6,56,767,4.52,4.54,2.79
"31478",0.35,"Premium","E","VS2",61.6,58,767,4.52,4.57,2.8
"31479",0.35,"Ideal","E","VS2",61.6,55,767,4.49,4.54,2.78
"31480",0.35,"Ideal","E","VS2",61.7,56,767,4.52,4.56,2.8
"31481",0.35,"Very Good","E","VS2",62.1,59,767,4.46,4.49,2.78
"31482",0.35,"Ideal","E","VS2",62.5,55,767,4.5,4.52,2.82
"31483",0.35,"Ideal","E","VS2",62,55,767,4.52,4.54,2.81
"31484",0.35,"Premium","E","VS2",59.2,58,767,4.59,4.63,2.73
"31485",0.35,"Ideal","E","VS2",62.2,56,767,4.51,4.53,2.81
"31486",0.35,"Premium","E","VS2",60.4,60,767,4.52,4.55,2.74
"31487",0.35,"Very Good","E","VS2",58.9,59,767,4.59,4.64,2.72
"31488",0.3,"Ideal","J","SI1",62.3,57,367,4.27,4.3,2.67
"31489",0.2,"Premium","E","VS2",59.8,62,367,3.79,3.77,2.26
"31490",0.2,"Premium","E","VS2",59,60,367,3.81,3.78,2.24
"31491",0.2,"Premium","E","VS2",61.1,59,367,3.81,3.78,2.32
"31492",0.2,"Premium","E","VS2",59.7,62,367,3.84,3.8,2.28
"31493",0.2,"Ideal","E","VS2",59.7,55,367,3.86,3.84,2.3
"31494",0.2,"Premium","F","VS2",62.6,59,367,3.73,3.71,2.33
"31495",0.2,"Ideal","D","VS2",61.5,57,367,3.81,3.77,2.33
"31496",0.2,"Very Good","E","VS2",63.4,59,367,3.74,3.71,2.36
"31497",0.2,"Ideal","E","VS2",62.2,57,367,3.76,3.73,2.33
"31498",0.2,"Premium","D","VS2",62.3,60,367,3.73,3.68,2.31
"31499",0.2,"Premium","D","VS2",61.7,60,367,3.77,3.72,2.31
"31500",0.25,"Ideal","H","VS2",61,55,367,4.09,4.11,2.5
"31501",0.3,"Premium","J","VS2",62.2,58,368,4.28,4.3,2.67
"31502",0.3,"Good","H","SI2",63.9,56,368,4.24,4.27,2.72
"31503",0.3,"Very Good","J","VS2",61.6,61,368,4.28,4.33,2.65
"31504",0.3,"Good","J","VS2",63.4,57,368,4.22,4.26,2.69
"31505",0.3,"Premium","J","VS2",60.6,59,368,4.34,4.38,2.64
"31506",0.3,"Premium","H","SI2",60.9,59,368,4.32,4.35,2.64
"31507",0.23,"Very Good","G","VS2",62.8,53,369,3.91,3.93,2.46
"31508",0.23,"Very Good","H","IF",63.9,55,369,3.89,3.9,2.49
"31509",0.23,"Fair","G","VVS2",61.4,66,369,3.87,3.91,2.39
"31510",0.24,"Very Good","F","SI1",61.6,57,370,4.02,4.05,2.48
"31511",0.26,"Ideal","I","VS2",61.8,55,371,4.12,4.17,2.56
"31512",0.32,"Ideal","I","SI2",61.7,55,371,4.39,4.42,2.72
"31513",0.27,"Fair","E","VS1",66.4,58,371,3.99,4.02,2.66
"31514",0.31,"Ideal","I","SI2",62,54.1,372,4.32,4.35,2.69
"31515",0.24,"Very Good","D","VS2",61.4,60,373,3.98,4,2.45
"31516",0.23,"Very Good","E","VS2",62.5,59,373,3.91,3.96,2.46
"31517",0.24,"Very Good","F","VS1",62.5,55,373,3.94,3.97,2.47
"31518",0.32,"Ideal","I","SI1",61.2,56,450,4.4,4.44,2.7
"31519",0.32,"Ideal","I","SI1",60.5,58,450,4.43,4.49,2.7
"31520",0.3,"Ideal","H","SI1",61.9,57,450,4.3,4.32,2.67
"31521",0.3,"Ideal","H","SI1",62.4,55,450,4.3,4.32,2.69
"31522",0.3,"Ideal","H","SI1",62.2,57,450,4.26,4.29,2.66
"31523",0.3,"Ideal","H","SI1",61.3,58,450,4.3,4.34,2.65
"31524",0.3,"Ideal","H","SI1",62.2,57,450,4.27,4.28,2.66
"31525",0.3,"Ideal","H","SI1",62.2,57,450,4.27,4.31,2.67
"31526",0.3,"Ideal","H","SI1",61.6,54,450,4.33,4.37,2.68
"31527",0.3,"Ideal","H","SI1",60.9,58,450,4.31,4.33,2.63
"31528",0.3,"Ideal","H","SI1",62.1,55,450,4.3,4.33,2.68
"31529",0.3,"Ideal","H","SI1",62,56,450,4.29,4.32,2.67
"31530",0.3,"Ideal","H","SI1",62.1,56,450,4.29,4.31,2.67
"31531",0.3,"Very Good","I","SI2",63.3,56,450,4.3,4.26,2.71
"31532",0.3,"Premium","J","SI1",62.7,59,450,4.27,4.21,2.66
"31533",0.3,"Very Good","J","SI1",63.4,54,450,4.29,4.23,2.7
"31534",0.3,"Good","J","SI1",63.8,56,450,4.26,4.23,2.71
"31535",0.33,"Premium","J","VS2",59.6,61,450,4.53,4.49,2.69
"31536",0.25,"Very Good","H","VVS1",60.1,62,450,4.08,4.11,2.46
"31537",0.25,"Ideal","H","VVS1",62.5,56,450,4.03,4.06,2.53
"31538",0.25,"Premium","H","VVS1",59.8,59,450,4.07,4.09,2.44
"31539",0.25,"Very Good","G","VVS1",63.7,54,451,3.98,4.03,2.55
"31540",0.27,"Ideal","H","VS2",61.7,56,451,4.13,4.17,2.56
"31541",0.33,"Ideal","J","VS1",61.6,54,451,4.5,4.52,2.78
"31542",0.39,"Ideal","J","SI2",62.6,54,451,4.64,4.69,2.92
"31543",0.37,"Ideal","J","SI1",62.2,53,451,4.63,4.67,2.89
"31544",0.28,"Very Good","E","VS1",59,60,452,4.26,4.32,2.53
"31545",0.28,"Very Good","E","VS1",61.4,60,452,4.16,4.24,2.58
"31546",0.35,"Ideal","E","VS2",61.5,55,767,4.52,4.56,2.79
"31547",0.35,"Premium","F","VS1",60.7,58,767,4.54,4.58,2.77
"31548",0.35,"Premium","E","VS2",60.7,60,767,4.55,4.58,2.77
"31549",0.35,"Premium","E","VS2",60.9,59,767,4.54,4.56,2.77
"31550",0.35,"Premium","E","VS2",59.5,58,767,4.59,4.62,2.74
"31551",0.35,"Ideal","E","VS2",62.4,57,767,4.52,4.55,2.83
"31552",0.32,"Ideal","E","VS2",61.8,54,768,4.43,4.4,2.73
"31553",0.32,"Ideal","E","VS2",61.4,56,768,4.45,4.41,2.72
"31554",0.38,"Ideal","I","VVS2",62,54.5,768,4.66,4.69,2.9
"31555",0.37,"Ideal","I","VVS1",60.6,57,768,4.63,4.66,2.81
"31556",0.38,"Ideal","G","VS2",61.5,54.4,768,4.65,4.7,2.88
"31557",0.38,"Ideal","G","VS2",62.1,54.5,768,4.64,4.69,2.9
"31558",0.37,"Ideal","E","VS2",60.1,59,768,4.64,4.68,2.8
"31559",0.38,"Ideal","H","VS1",62.2,53.7,768,4.63,4.68,2.9
"31560",0.33,"Ideal","E","VS1",61.7,54,768,4.45,4.47,2.75
"31561",0.26,"Ideal","F","IF",60.9,55,768,4.15,4.23,2.55
"31562",0.32,"Premium","E","VS2",61.6,59,768,4.43,4.4,2.72
"31563",0.32,"Ideal","E","VS2",62.1,55,768,4.43,4.4,2.74
"31564",0.41,"Very Good","F","SI1",61.9,55,769,4.78,4.81,2.97
"31565",0.4,"Premium","F","SI1",61.7,59,769,4.75,4.72,2.92
"31566",0.32,"Ideal","E","VS2",60.8,57,769,4.39,4.42,2.68
"31567",0.26,"Very Good","E","VVS2",63.1,59,769,4.08,4.04,2.56
"31568",0.26,"Ideal","F","VVS1",62.4,56,769,4.11,4.1,2.56
"31569",0.26,"Ideal","F","VVS2",61.6,57,769,4.1,4.08,2.52
"31570",0.26,"Ideal","F","VVS2",62.5,56,769,4.12,4.1,2.57
"31571",0.26,"Ideal","F","VVS1",61.6,57,769,4.1,4.08,2.52
"31572",0.26,"Ideal","E","VVS1",62,56,769,4.13,4.09,2.55
"31573",0.26,"Premium","E","VVS1",61.7,59,769,4.14,4.1,2.54
"31574",0.26,"Premium","E","VVS1",61.8,58,769,4.14,4.11,2.55
"31575",0.26,"Ideal","E","VVS2",62.3,57,769,4.09,4.06,2.54
"31576",0.26,"Ideal","E","VVS2",61.5,56,769,4.11,4.08,2.52
"31577",0.26,"Ideal","E","VVS2",62,56,769,4.13,4.1,2.55
"31578",0.26,"Ideal","E","VVS2",62.2,56,769,4.15,4.12,2.57
"31579",0.26,"Ideal","E","VVS1",61.7,57,769,4.1,4.07,2.52
"31580",0.26,"Premium","E","VVS1",62.9,58,769,4.08,4.06,2.56
"31581",0.26,"Premium","E","VVS1",62.3,60,769,4.09,4.07,2.54
"31582",0.26,"Ideal","D","VVS2",62.5,56,769,4.11,4.08,2.56
"31583",0.26,"Ideal","D","VVS2",61.4,56,769,4.15,4.12,2.54
"31584",0.33,"Very Good","E","VVS1",63.2,53,770,4.42,4.47,2.81
"31585",0.4,"Very Good","H","VS1",61.8,53,770,4.76,4.78,2.95
"31586",0.4,"Very Good","E","VS2",59.4,58,770,4.78,4.82,2.85
"31587",0.4,"Ideal","I","VVS2",61.6,56,770,4.75,4.76,2.93
"31588",0.4,"Ideal","I","VS2",61.7,57,770,4.73,4.77,2.93
"31589",0.4,"Ideal","H","SI1",61.7,56,770,4.72,4.77,2.93
"31590",0.36,"Premium","F","SI1",60.3,58,770,4.65,4.6,2.79
"31591",0.36,"Ideal","F","SI1",60.1,56,770,4.67,4.62,2.79
