"","carat","cut","color","clarity","depth_percent","table","price","length","width","depth"
"23737",0.76,"Good","D","VS2",63.5,55,3443,5.81,5.85,3.7
"23738",0.76,"Ideal","D","VS2",61.2,57,3443,5.89,5.91,3.61
"23739",1.09,"Fair","J","VS2",64.6,58,3443,6.48,6.41,4.16
"23740",0.9,"Very Good","I","VS2",61.4,58,3445,6.16,6.26,3.81
"23741",0.76,"Premium","E","VS2",60.5,56,3447,5.98,5.95,3.61
"23742",0.7,"Ideal","D","VS2",62.7,57,3448,5.65,5.67,3.55
"23743",0.72,"Ideal","D","VS2",62.1,54,3450,5.76,5.81,3.59
"23744",0.7,"Ideal","G","VS2",61.6,56,3451,5.7,5.73,3.52
"23745",0.82,"Ideal","F","VS2",61.9,57,3453,5.99,5.96,3.7
"23746",0.74,"Ideal","F","VS2",61.9,57,3454,5.79,5.81,3.59
"23747",0.36,"Good","H","VS2",63.5,54,568,4.55,4.59,2.9
"23748",0.36,"Ideal","H","VS2",62.1,55,568,4.57,4.58,2.84
"23749",0.3,"Good","D","VS2",63.1,58,568,4.26,4.3,2.7
"23750",0.36,"Ideal","H","VS2",62.1,55,568,4.57,4.61,2.85
"23751",0.36,"Very Good","H","VS2",60,62,568,4.58,4.62,2.76
"23752",0.3,"Ideal","F","VS2",61.1,55,569,4.37,4.32,2.66
"23753",0.3,"Ideal","F","VS2",62.3,58,569,4.26,4.23,2.64
"23754",0.3,"Premium","E","VS2",61.7,60,570,4.28,4.31,2.65
"23755",0.74,"Ideal","D","VS2",62.2,56,3454,5.79,5.81,3.61
"23756",0.75,"Ideal","D","VS2",62.4,55,3456,5.83,5.8,3.63
"23757",0.96,"Ideal","I","VS2",59.8,57,3462,6.42,6.39,3.83
"23758",0.73,"Ideal","D","VS2",61.6,56,3464,5.78,5.82,3.57
"23759",0.73,"Ideal","D","VS2",61.4,56,3467,5.81,5.78,3.56
"23760",0.7,"Ideal","F","VS2",61,55,3468,5.74,5.79,3.52
"23761",0.73,"Ideal","E","VS2",61.7,57,3470,5.75,5.78,3.55
"23762",0.8,"Very Good","F","VS2",62.1,60,3471,5.86,5.92,3.66
"23763",0.88,"Very Good","H","VS2",63.2,57,3472,6.08,6.15,3.87
"23764",0.9,"Very Good","I","VS2",63.1,57,3473,6.12,6.09,3.85
"23765",0.78,"Premium","D","VS2",63,58,3473,5.86,5.8,3.67
"23766",0.84,"Ideal","I","VS2",61.7,55,3475,6.07,6.11,3.76
"23767",0.74,"Very Good","D","VS2",59.8,58,3476,5.9,5.94,3.54
"23768",0.91,"Very Good","J","VS2",61.9,59,3478,6.11,6.16,3.8
"23769",0.9,"Premium","I","VS2",61.6,58,3478,6.15,6.09,3.77
"23770",0.74,"Ideal","D","VS2",62,57,3487,5.79,5.83,3.6
"23771",0.9,"Very Good","I","VS2",63.4,57,3489,6.07,6.1,3.86
"23772",0.9,"Very Good","I","VS2",63.4,56,3489,6.09,6.12,3.87
"23773",0.77,"Very Good","D","VS2",61.2,59,3489,5.86,5.91,3.6
"23774",0.77,"Good","D","VS2",63.1,57,3489,5.83,5.86,3.69
"23775",0.72,"Very Good","D","VS2",62.9,58,3493,5.67,5.71,3.58
"23776",0.8,"Premium","E","VS2",63,56,3494,5.91,5.84,3.7
"23777",0.8,"Ideal","G","VS2",62.1,57,3494,5.95,6,3.71
"23778",0.78,"Premium","E","VS2",62.8,60,3494,5.86,5.79,3.66
"23779",0.72,"Ideal","F","VS2",61.3,55,3495,5.78,5.83,3.56
"23780",0.72,"Ideal","D","VS2",62.6,58,3495,5.7,5.73,3.58
"23781",0.83,"Premium","F","VS2",60.2,60,3495,6.09,6.04,3.65
"23782",0.76,"Ideal","E","VS2",61.5,59,3497,5.84,5.86,3.6
"23783",0.74,"Very Good","D","VS2",62.2,59,3498,5.8,5.84,3.62
"23784",0.8,"Premium","F","VS2",62.1,60,3502,5.92,5.86,3.66
"23785",0.7,"Ideal","E","VS2",61,56,3504,5.74,5.78,3.52
"23786",0.7,"Ideal","E","VS2",61.3,57,3504,5.73,5.75,3.52
"23787",0.7,"Ideal","E","VS2",60.8,56,3504,5.74,5.78,3.5
"23788",1.02,"Premium","J","VS2",61.6,58,3513,6.4,6.35,3.93
"23789",0.82,"Ideal","F","VS2",61.9,57,3514,5.96,5.99,3.7
"23790",0.71,"Ideal","F","VS2",61.5,55,3516,5.74,5.77,3.54
"23791",0.71,"Ideal","F","VS2",61.8,55,3516,5.74,5.76,3.55
"23792",0.71,"Ideal","F","VS2",61.6,56,3516,5.74,5.77,3.54
"23793",0.76,"Very Good","E","VS2",63.4,58,3517,5.76,5.82,3.67
"23794",0.74,"Ideal","E","VS2",60.2,55,3518,5.87,5.92,3.55
"23795",0.9,"Very Good","I","VS2",63.3,58,3519,6.07,6.13,3.86
"23796",0.82,"Very Good","G","VS2",62.1,56,3528,5.94,5.98,3.7
"23797",0.73,"Ideal","D","VS2",61.4,56,3528,5.78,5.81,3.56
"23798",0.84,"Premium","E","VS2",62.4,60,3528,6.04,5.98,3.75
"23799",0.35,"Ideal","H","VS2",61.2,56,571,4.54,4.55,2.78
"23800",0.35,"Ideal","H","VS2",61.7,56,571,4.55,4.59,2.82
"23801",0.35,"Ideal","H","VS2",61.2,56,571,4.53,4.56,2.78
"23802",0.78,"Ideal","F","VS2",60.4,58,3531,6,5.95,3.61
"23803",0.78,"Ideal","F","VS2",61.5,56,3531,5.94,5.9,3.64
"23804",0.78,"Ideal","F","VS2",62.3,56,3531,5.91,5.88,3.67
"23805",0.77,"Ideal","F","VS2",61.8,56,3533,5.9,5.92,3.65
"23806",0.78,"Very Good","D","VS2",63,58,3534,5.8,5.86,3.67
"23807",0.9,"Very Good","I","VS2",62.1,61,3535,6.08,6.12,3.79
"23808",0.82,"Very Good","G","VS2",59.8,56,3535,6.13,6.18,3.68
"23809",0.84,"Very Good","G","VS2",62,56,3535,6.07,6.09,3.77
"23810",1.01,"Premium","J","VS2",59.8,61,3535,6.47,6.43,3.86
"23811",0.9,"Fair","H","VS2",64.8,58,3538,6.07,6.03,3.92
"23812",0.9,"Good","H","VS2",64,57,3538,6.14,6.11,3.92
"23813",0.9,"Fair","H","VS2",64.6,55,3538,6.07,6,3.9
"23814",0.81,"Ideal","E","VS2",62,55,3538,5.99,5.97,3.71
"23815",0.79,"Very Good","E","VS2",62.7,56,3539,5.85,5.88,3.68
"23816",0.9,"Premium","I","VS2",62.4,58,3539,6.16,6.22,3.86
"23817",0.71,"Ideal","D","VS2",59.9,57,3540,5.8,5.83,3.48
"23818",0.72,"Ideal","D","VS2",62,54.8,3543,5.73,5.76,3.56
"23819",0.77,"Ideal","G","VS2",62.1,56,3544,5.84,5.88,3.64
"23820",0.72,"Ideal","G","VS2",61,55,3547,5.81,5.83,3.55
"23821",0.72,"Very Good","E","VS2",60,57,3550,5.81,5.86,3.5
"23822",0.71,"Ideal","E","VS2",61.6,56,3553,5.73,5.77,3.54
"23823",0.71,"Ideal","E","VS2",61.3,56,3553,5.76,5.79,3.54
"23824",1.01,"Good","J","VS2",63.3,54,3555,6.34,6.42,4.04
"23825",0.83,"Premium","F","VS2",60.2,60,3557,6.04,6.09,3.65
"23826",0.7,"Good","D","VS2",59.9,59,3561,5.69,5.73,3.42
"23827",0.75,"Ideal","D","VS2",61.7,55,3562,5.85,5.82,3.6
"23828",0.93,"Very Good","I","VS2",63.5,57,3563,6.13,6.21,3.92
"23829",0.72,"Ideal","F","VS2",61.8,56,3564,5.72,5.74,3.54
"23830",0.91,"Very Good","H","VS2",63.1,56,3567,6.2,6.13,3.89
"23831",0.9,"Very Good","I","VS2",63.2,56,3570,6.15,6.09,3.87
"23832",0.93,"Very Good","J","VS2",62.8,56,3576,6.14,6.22,3.88
"23833",0.76,"Ideal","I","VS2",61.8,56,3577,5.85,5.89,3.63
"23834",0.82,"Premium","E","VS2",62.6,60,3577,5.97,5.91,3.72
"23835",0.91,"Very Good","I","VS2",62.5,58,3579,6.13,6.19,3.85
"23836",0.91,"Premium","I","VS2",62.7,58,3579,6.14,6.18,3.86
"23837",1,"Good","J","VS2",64.3,59,3580,6.27,6.21,4.01
"23838",0.9,"Very Good","I","VS2",61.6,57,3581,6.13,6.17,3.79
"23839",0.76,"Premium","D","VS2",61.7,59,3581,5.87,5.9,3.63
"23840",0.78,"Ideal","E","VS2",61.4,56,3582,5.91,5.95,3.64
"23841",0.8,"Ideal","E","VS2",62.2,57,3584,5.98,5.95,3.71
"23842",0.78,"Ideal","G","VS2",62,57,3590,5.9,5.86,3.65
"23843",0.84,"Premium","E","VS2",62.4,60,3591,5.98,6.04,3.75
"23844",0.99,"Fair","H","VS2",71.6,57,3593,5.94,5.8,4.2
"23845",1.05,"Premium","J","VS2",59.4,62,3593,6.66,6.58,3.93
"23846",0.73,"Ideal","G","VS2",61.6,56,3595,5.8,5.83,3.58
"23847",0.78,"Ideal","D","VS2",61.7,57,3595,5.87,5.93,3.64
"23848",0.84,"Very Good","G","VS2",61.8,57,3596,6.04,6.07,3.74
"23849",1.01,"Fair","I","VS2",68.7,58,3597,6.14,6,4.19
"23850",0.9,"Good","H","VS2",64,57,3601,6.11,6.14,3.92
"23851",0.81,"Ideal","E","VS2",62,55,3601,5.97,5.99,3.71
"23852",0.72,"Ideal","E","VS2",61.1,56,3601,5.78,5.81,3.54
"23853",0.78,"Ideal","E","VS2",61.7,55,3601,5.92,6,3.68
"23854",0.72,"Ideal","E","VS2",60.8,56,3601,5.78,5.82,3.53
"23855",0.72,"Ideal","E","VS2",61.4,56,3601,5.78,5.8,3.55
"23856",0.72,"Ideal","E","VS2",61.5,56,3601,5.77,5.81,3.56
"23857",0.9,"Good","D","VS2",57.9,62,3604,6.33,6.24,3.64
"23858",0.9,"Very Good","I","VS2",62.3,64,3605,6.1,6.13,3.81
"23859",0.79,"Ideal","E","VS2",61.8,56,3605,5.91,5.94,3.66
"23860",0.7,"Ideal","E","VS2",61.7,55,3612,5.7,5.74,3.53
"23861",0.78,"Ideal","G","VS2",61.7,56,3613,5.89,5.94,3.65
"23862",1.09,"Ideal","J","VS2",62.5,55,3615,6.64,6.58,4.13
"23863",1.01,"Very Good","J","VS2",63.3,54,3620,6.42,6.34,4.04
"23864",1.01,"Good","I","VS2",63.6,57,3620,6.3,6.21,3.98
"23865",0.82,"Very Good","F","VS2",58.7,58,3621,6.1,6.2,3.61
"23866",0.81,"Ideal","F","VS2",61.9,55,3624,6,5.95,3.7
"23867",0.81,"Ideal","F","VS2",61.8,55,3624,5.96,5.92,3.67
"23868",0.75,"Ideal","D","VS2",61.7,55,3625,5.82,5.85,3.6
"23869",0.83,"Premium","E","VS2",61.3,59,3625,6.08,6.02,3.71
"23870",0.83,"Ideal","E","VS2",61.8,57,3625,6.04,6.03,3.73
"23871",0.79,"Premium","E","VS2",62.1,59,3628,5.9,5.86,3.65
"23872",0.9,"Ideal","I","VS2",61.5,58,3629,6.19,6.23,3.82
"23873",0.9,"Premium","H","VS2",60,59,3629,6.23,6.16,3.72
"23874",1.12,"Ideal","J","VS2",62.9,57,3638,6.55,6.52,4.11
"23875",0.82,"Very Good","E","VS2",62.6,60,3641,5.91,5.97,3.72
"23876",0.85,"Ideal","F","VS2",62.4,57,3641,6.13,6.01,3.79
"23877",0.8,"Ideal","E","VS2",62.2,57,3648,5.95,5.98,3.71
"23878",0.76,"Ideal","F","VS2",61.9,57,3648,5.83,5.86,3.62
"23879",0.73,"Ideal","E","VS2",61.7,57,3649,5.77,5.8,3.57
"23880",1.02,"Premium","J","VS2",58.9,60,3651,6.57,6.53,3.86
"23881",0.8,"Very Good","F","VS2",62.3,57,3653,5.91,5.94,3.69
"23882",0.8,"Ideal","F","VS2",62,55,3653,5.93,6,3.7
"23883",1.01,"Good","J","VS2",62.8,58,3655,6.3,6.35,3.97
"23884",0.7,"Ideal","H","VS2",61.9,56,3656,5.68,5.73,3.53
"23885",0.7,"Ideal","H","VS2",60.8,56,3656,5.74,5.77,3.5
"23886",0.96,"Fair","H","VS2",68.8,56,3658,6.11,5.98,4.16
"23887",0.9,"Premium","I","VS2",60.1,59,3663,6.37,6.25,3.79
"23888",0.91,"Very Good","I","VS2",61,57,3664,6.2,6.26,3.8
"23889",0.7,"Very Good","D","VS2",60.6,60,3668,5.71,5.75,3.47
"23890",0.78,"Very Good","D","VS2",62.2,56,3668,5.85,5.91,3.66
"23891",0.74,"Ideal","D","VS2",61.4,58,3668,5.8,5.83,3.57
"23892",0.78,"Very Good","D","VS2",59.8,60,3672,5.97,6.03,3.59
"23893",0.73,"Ideal","D","VS2",62.3,54,3673,5.77,5.8,3.6
"23894",0.81,"Premium","E","VS2",61.5,58,3674,5.99,5.94,3.97
"23895",0.75,"Ideal","D","VS2",61.1,55,3679,5.87,5.89,3.6
"23896",0.38,"Ideal","J","VS2",62.3,55,572,4.63,4.65,2.89
"23897",0.34,"Ideal","G","VS2",61.6,56,573,4.48,4.51,2.77
"23898",0.3,"Ideal","F","VS2",61.6,56,573,4.3,4.33,2.66
"23899",0.3,"Ideal","F","VS2",61.9,56,573,4.32,4.34,2.68
"23900",0.3,"Ideal","F","VS2",62.2,55,573,4.3,4.32,2.68
"23901",0.3,"Ideal","F","VS2",62.5,54,573,4.29,4.32,2.69
"23902",0.3,"Ideal","F","VS2",62.3,55,573,4.3,4.34,2.69
"23903",0.3,"Ideal","F","VS2",61.1,56,573,4.36,4.38,2.67
"23904",0.3,"Ideal","F","VS2",60.9,56,573,4.35,4.39,2.66
"23905",0.3,"Ideal","F","VS2",61.9,54,573,4.29,4.33,2.67
"23906",0.3,"Ideal","F","VS2",61.7,58,573,4.28,4.31,2.65
"23907",1,"Premium","J","VS2",62,62,3685,6.42,6.35,3.96
"23908",1,"Premium","J","VS2",60.7,61,3685,6.5,6.41,3.92
"23909",0.77,"Very Good","F","VS2",62.6,55,3692,5.85,5.88,3.67
"23910",1.21,"Premium","J","VS2",59,60,3694,6.93,6.88,4.07
"23911",1.1,"Premium","J","VS2",61.2,57,3696,6.66,6.61,4.06
"23912",0.9,"Fair","H","VS2",64.7,58,3697,5.98,6.01,3.88
"23913",0.82,"Premium","E","VS2",59.7,61,3697,6.08,6.04,3.62
"23914",0.9,"Good","H","VS2",63.6,61,3701,6.03,5.97,3.8
"23915",0.85,"Very Good","F","VS2",62.2,56,3705,6.01,6.08,3.76
"23916",0.9,"Very Good","I","VS2",58.7,60,3709,6.28,6.35,3.71
"23917",0.9,"Very Good","I","VS2",60.7,59,3709,6.23,6.26,3.79
"23918",0.9,"Very Good","I","VS2",63,60,3709,6.15,6.17,3.88
"23919",0.9,"Very Good","I","VS2",59.9,58,3709,6.17,6.22,3.71
"23920",0.79,"Ideal","I","VS2",60.9,56,3710,5.97,5.99,3.64
"23921",1.02,"Premium","I","VS2",61.1,59,3713,6.4,6.37,3.9
"23922",0.78,"Ideal","E","VS2",61.1,55,3713,5.99,5.96,3.65
"23923",0.8,"Ideal","F","VS2",61.2,58,3713,5.99,6.03,3.68
"23924",0.97,"Good","J","VS2",60,56,3717,6.4,6.46,3.86
"23925",1.01,"Good","I","VS2",57.1,63,3717,6.6,6.56,3.76
"23926",0.75,"Very Good","E","VS2",63,57,3718,5.81,5.78,3.65
"23927",0.9,"Very Good","I","VS2",61.2,57,3720,6.15,6.2,3.78
"23928",0.77,"Ideal","D","VS2",61.8,56,3721,5.84,5.9,3.63
"23929",1.01,"Premium","J","VS2",61,61,3722,6.28,6.22,3.81
"23930",0.9,"Fair","H","VS2",64.6,54,3725,6.09,6.14,3.95
"23931",0.91,"Ideal","I","VS2",62.2,59,3726,6.13,6.18,3.83
"23932",1.11,"Very Good","J","VS2",63.2,59,3730,6.55,6.46,4.11
"23933",1.01,"Fair","H","VS2",65.2,56,3733,6.23,6.19,4.05
"23934",0.73,"Ideal","D","VS2",62.6,55,3735,5.71,5.76,3.59
"23935",0.78,"Ideal","D","VS2",62.9,56,3736,5.85,5.88,3.69
"23936",0.91,"Ideal","H","VS2",63,56,3743,6.15,6.05,3.84
"23937",0.91,"Good","I","VS2",58,62,3747,6.32,6.38,3.68
"23938",0.3,"Ideal","F","VS2",60.5,58,573,4.3,4.36,2.62
"23939",0.31,"Ideal","G","VS2",61.4,57,574,4.35,4.38,2.68
"23940",0.31,"Ideal","G","VS2",61.4,56,574,4.34,4.37,2.67
"23941",0.9,"Fair","F","VS2",65.7,57,3750,6.03,5.99,3.95
"23942",1.25,"Premium","J","VS2",59.8,58,3751,7.02,6.96,4.18
"23943",0.91,"Ideal","I","VS2",62.2,56,3751,6.22,6.18,3.86
"23944",0.77,"Ideal","D","VS2",61.8,56,3755,5.9,5.84,3.63
"23945",0.81,"Ideal","F","VS2",61.7,57,3756,5.97,6.02,3.7
"23946",0.78,"Ideal","D","VS2",61.9,56,3763,5.88,5.94,3.66
"23947",0.9,"Very Good","I","VS2",62.8,52,3764,6.19,6.23,3.9
"23948",0.93,"Very Good","I","VS2",63.1,58,3766,6.19,6.21,3.91
"23949",1,"Good","J","VS2",58.7,61,3769,6.5,6.52,3.82
"23950",0.71,"Ideal","E","VS2",61.9,55,3773,5.68,5.72,3.53
"23951",0.9,"Good","H","VS2",63.6,55,3775,6.14,6.09,3.89
"23952",0.91,"Very Good","G","VS2",62.7,63,3776,6.05,6,3.78
"23953",0.92,"Good","I","VS2",59.6,61,3785,6.28,6.34,3.76
"23954",0.77,"Ideal","G","VS2",61.7,55,3786,5.89,5.91,3.64
"23955",0.77,"Very Good","D","VS2",59.6,57,3787,6.01,6.03,3.59
"23956",0.7,"Ideal","D","VS2",61.2,57,3788,5.69,5.75,3.5
"23957",1,"Premium","J","VS2",60.3,58,3790,6.49,6.44,3.9
"23958",0.9,"Good","G","VS2",63.9,61,3792,6.01,5.97,3.83
"23959",0.82,"Very Good","E","VS2",60.4,61,3795,6.06,6.09,3.67
"23960",1.03,"Good","J","VS2",63.7,56,3795,6.42,6.35,4.07
"23961",1.02,"Very Good","J","VS2",59.3,58,3796,6.56,6.62,3.91
"23962",0.82,"Ideal","F","VS2",61.5,57,3798,6.01,6.05,3.71
"23963",0.9,"Good","G","VS2",64,59,3801,6.04,6.08,3.88
"23964",0.85,"Premium","E","VS2",60.2,60,3803,6.14,6.09,3.68
"23965",0.9,"Ideal","I","VS2",61.3,56,3805,6.24,6.2,3.81
"23966",0.96,"Premium","I","VS2",60.6,60,3808,6.47,6.4,3.9
"23967",0.9,"Very Good","H","VS2",61.6,63,3810,6.14,6.1,3.77
"23968",0.9,"Premium","H","VS2",62.8,58,3810,6.17,6.13,3.86
"23969",0.9,"Premium","H","VS2",61.2,61,3810,6.21,6.14,3.78
"23970",0.9,"Premium","H","VS2",63,61,3810,6.14,6.05,3.84
"23971",0.78,"Ideal","D","VS2",61.9,56,3811,5.89,5.91,3.65
"23972",0.75,"Very Good","E","VS2",60.4,56,3817,5.9,5.96,3.58
"23973",0.79,"Ideal","D","VS2",61.3,57,3818,5.95,6,3.66
"23974",0.95,"Premium","I","VS2",62.9,57,3818,6.24,6.19,3.91
"23975",1,"Fair","H","VS2",64.8,55,3819,6.35,6.28,4.09
"23976",1,"Premium","H","VS2",59.8,56,3819,6.5,6.48,3.88
"23977",1,"Good","H","VS2",63.9,57,3819,6.32,6.26,4.02
"23978",0.9,"Ideal","I","VS2",62.6,54.3,3820,6.14,6.17,3.86
"23979",0.85,"Ideal","D","VS2",61.9,55,3821,6.07,6.14,3.78
"23980",0.79,"Ideal","E","VS2",62.2,55,3827,5.9,5.97,3.69
"23981",1,"Good","J","VS2",62,61,3835,6.36,6.45,3.97
"23982",0.77,"Ideal","D","VS2",61.1,57,3837,5.93,5.96,3.63
"23983",0.91,"Fair","F","VS2",66.8,58,3837,5.95,5.97,3.98
"23984",0.71,"Ideal","D","VS2",61,56,3838,5.76,5.81,3.53
"23985",0.81,"Very Good","E","VS2",62.8,57,3839,5.9,5.95,3.72
"23986",0.9,"Premium","G","VS2",59,58,3841,6.29,6.25,3.7
"23987",0.83,"Ideal","F","VS2",61.6,58,3841,6.04,6.07,3.73
"23988",1.04,"Good","J","VS2",57.4,60,3844,6.76,6.72,3.87
"23989",0.9,"Premium","G","VS2",62.9,62,3850,6.06,6.02,3.8
"23990",0.91,"Very Good","H","VS2",63.1,59,3853,6.16,6.13,3.88
"23991",0.91,"Premium","H","VS2",59.6,60,3853,6.29,6.25,3.74
"23992",0.74,"Ideal","D","VS2",61.8,56,3858,5.79,5.82,3.59
"23993",1,"Ideal","I","VS2",62.6,54,3858,6.39,6.35,3.99
"23994",0.9,"Good","G","VS2",63.9,61,3859,5.97,6.01,3.83
"23995",0.79,"Ideal","E","VS2",62.2,55,3861,5.97,5.9,3.69
"23996",0.78,"Ideal","D","VS2",62.2,55,3864,5.87,5.97,3.68
"23997",0.76,"Ideal","E","VS2",61.6,56,3864,5.85,5.9,3.62
"23998",0.85,"Very Good","E","VS2",60.2,60,3871,6.09,6.14,3.68
"23999",0.96,"Good","F","VS2",63.7,54,3871,6.24,6.19,3.96
"24000",0.87,"Premium","D","VS2",59.9,59,3873,6.2,6.16,3.7
"24001",0.9,"Fair","E","VS2",65.2,61,3875,6.01,5.98,3.91
"24002",0.96,"Premium","I","VS2",60.6,60,3876,6.4,6.47,3.9
"24003",1,"Premium","J","VS2",60.7,58,3877,6.49,6.52,3.95
"24004",0.9,"Very Good","H","VS2",61.2,61,3878,6.14,6.21,3.78
"24005",0.9,"Very Good","H","VS2",61.6,63,3878,6.1,6.14,3.77
"24006",0.9,"Very Good","H","VS2",63,61,3878,6.05,6.14,3.84
"24007",0.9,"Very Good","H","VS2",62.8,58,3878,6.13,6.17,3.86
"24008",0.9,"Good","H","VS2",63.6,58,3881,6.11,6.09,3.88
"24009",0.95,"Ideal","I","VS2",62.2,57,3884,6.29,6.22,3.89
"24010",1.01,"Fair","J","VS2",59.6,62,3886,6.54,6.49,3.88
"24011",0.91,"Very Good","H","VS2",61.6,60,3887,6.19,6.21,3.82
"24012",0.33,"Good","E","VS2",57.3,59,574,4.6,4.62,2.64
"24013",0.9,"Very Good","H","VS2",60.8,58,3890,6.18,6.22,3.77
"24014",0.9,"Good","H","VS2",64.3,60,3890,6.02,6.04,3.88
"24015",0.9,"Very Good","E","VS2",63.4,59,3894,6.19,6.11,3.9
"24016",0.92,"Premium","I","VS2",60.9,58,3895,6.28,6.27,3.82
"24017",0.9,"Good","H","VS2",64.1,56,3902,6,6.05,3.86
"24018",0.82,"Ideal","E","VS2",61.9,57,3903,6.01,5.98,3.71
"24019",0.9,"Very Good","G","VS2",59,58,3910,6.25,6.29,3.7
"24020",0.77,"Very Good","E","VS2",60.4,58,3911,5.94,6.01,3.61
"24021",0.8,"Ideal","F","VS2",61.3,55,3913,5.98,6,3.67
"24022",1.18,"Premium","J","VS2",62.8,59,3913,6.78,6.69,4.23
"24023",0.92,"Premium","H","VS2",59.6,59,3916,6.32,6.29,3.76
"24024",0.9,"Good","G","VS2",62.9,62,3918,6.02,6.06,3.8
"24025",1,"Premium","I","VS2",62.7,62,3918,6.32,6.27,3.95
"24026",0.9,"Very Good","H","VS2",63.1,60,3919,6.12,6.08,3.85
"24027",0.9,"Good","H","VS2",64,58,3919,6.11,6.07,3.9
"24028",0.9,"Premium","H","VS2",62.3,58,3919,6.18,6.09,3.82
"24029",0.91,"Premium","H","VS2",59.6,60,3921,6.25,6.29,3.74
"24030",0.91,"Good","H","VS2",63.1,59,3921,6.13,6.16,3.88
"24031",0.91,"Very Good","H","VS2",63.7,57,3924,6.1,6.12,3.89
"24032",0.85,"Ideal","E","VS2",59.3,57,3924,6.19,6.22,3.68
"24033",0.8,"Ideal","E","VS2",60.9,57,3930,6.01,6.05,3.67
"24034",0.9,"Fair","F","VS2",64.7,54,3931,6.09,6.03,3.92
"24035",0.9,"Fair","D","VS2",57.5,66,3931,6.3,6.25,3.61
"24036",0.9,"Premium","H","VS2",62.6,58,3933,6.14,6.19,3.86
"24037",0.84,"Ideal","G","VS2",62,55,3936,6.07,6.09,3.77
"24038",0.93,"Premium","H","VS2",60.3,61,3937,6.39,6.25,3.81
"24039",0.93,"Good","I","VS2",58.2,60,3946,6.41,6.48,3.75
"24040",0.97,"Premium","I","VS2",62.2,56,3948,6.34,6.29,3.94
"24041",0.76,"Ideal","H","VS2",62,56,3948,5.86,5.88,3.64
"24042",0.9,"Good","E","VS2",63.7,58,3948,6.06,6.09,3.87
"24043",0.8,"Very Good","F","VS2",61.3,55,3954,5.93,6.01,3.66
"24044",0.91,"Premium","H","VS2",62.3,57,3963,6.22,6.13,3.85
"24045",0.3,"Very Good","E","VS2",62.1,62,575,4.21,4.26,2.63
"24046",0.32,"Very Good","G","VS2",61.9,56,576,4.36,4.39,2.71
"24047",0.32,"Ideal","I","VS2",60.3,56,576,4.45,4.44,2.68
"24048",0.32,"Ideal","I","VS2",61.5,56,576,4.41,4.4,2.71
"24049",0.32,"Ideal","I","VS2",62.2,57,576,4.42,4.39,2.74
"24050",0.32,"Premium","I","VS2",62.6,58,576,4.42,4.37,2.75
"24051",0.32,"Ideal","I","VS2",62.5,55,576,4.39,4.38,2.74
"24052",0.32,"Ideal","I","VS2",63,56,576,4.42,4.38,2.77
"24053",0.32,"Ideal","I","VS2",61.3,56,576,4.43,4.38,2.7
"24054",0.32,"Premium","I","VS2",61.1,57,576,4.42,4.39,2.69
"24055",0.32,"Ideal","I","VS2",62.5,57,576,4.39,4.35,2.73
"24056",0.32,"Ideal","I","VS2",62,57,576,4.41,4.36,2.72
"24057",0.32,"Ideal","I","VS2",61.6,56,576,4.39,4.37,2.7
"24058",0.32,"Ideal","I","VS2",62.5,55,576,4.4,4.37,2.74
"24059",0.32,"Ideal","I","VS2",62.9,57,576,4.4,4.37,2.76
"24060",0.32,"Premium","I","VS2",62.2,59,576,4.37,4.35,2.71
"24061",0.8,"Ideal","E","VS2",61.4,56,3972,5.97,6.02,3.68
"24062",0.81,"Ideal","E","VS2",61.5,57,3975,6,6.06,3.71
"24063",0.9,"Good","G","VS2",63.2,58,3976,6.09,6.16,3.87
"24064",0.91,"Good","H","VS2",62.7,62,3979,6.11,6.21,3.86
"24065",0.77,"Ideal","D","VS2",61.6,55,3980,5.88,5.91,3.63
"24066",0.73,"Ideal","D","VS2",61.5,55,3980,5.79,5.82,3.57
"24067",1.08,"Good","J","VS2",64.3,58,3980,6.46,6.44,4.15
"24068",1.08,"Fair","J","VS2",65.1,54,3980,6.47,6.44,4.2
"24069",0.9,"Premium","H","VS2",62.1,58,3989,6.16,6.2,3.84
"24070",0.9,"Good","H","VS2",63.1,60,3989,6.08,6.12,3.85
"24071",0.9,"Very Good","H","VS2",62.6,58,3989,6.14,6.22,3.87
"24072",0.9,"Very Good","H","VS2",62.1,57,3989,6.16,6.23,3.85
"24073",0.9,"Good","H","VS2",61.9,58,3989,6.14,6.18,3.81
"24074",0.9,"Good","G","VS2",62,63,3990,6.06,6.13,3.78
"24075",0.9,"Very Good","I","VS2",59.3,59,3992,6.27,6.3,3.73
"24076",0.9,"Fair","F","VS2",58.9,67,3992,6.18,6.17,3.64
"24077",0.91,"Very Good","I","VS2",61.5,58,3994,6.2,6.23,3.82
"24078",0.77,"Ideal","H","VS2",61.3,56,3996,5.91,5.94,3.63
"24079",0.85,"Very Good","E","VS2",63.6,56,3997,5.97,6.01,3.81
"24080",0.9,"Ideal","H","VS2",62.6,57,4007,6.19,6.15,3.86
"24081",0.91,"Very Good","I","VS2",59.9,58,4008,6.35,6.27,3.78
"24082",1.27,"Premium","J","VS2",62.8,58,4011,6.96,6.92,4.36
"24083",0.91,"Very Good","H","VS2",63.5,57,4012,6.12,6.16,3.9
"24084",1.04,"Ideal","I","VS2",62.9,56,4013,6.5,6.41,4.06
